sep=,
Epoch,After_Batch,Loss
0,28900,0.35346393585205077
0,29000,0.33754207611083986
0,29100,0.354107551574707
0,29200,0.35568836212158206
0,29300,0.36183982849121094
0,29400,0.3398361968994141
0,29500,0.36224319458007814
0,29600,0.3653630447387695
0,29700,0.36519229888916016
0,29800,0.34734169006347654
0,29900,0.3668783187866211
0,30000,0.35787143707275393
0,30100,0.3387952423095703
0,30200,0.33419673919677734
0,30300,0.3448661804199219
0,30400,0.37417140960693357
0,30500,0.3406942749023438
0,30600,0.37262691497802736
0,30700,0.37172584533691405
0,30800,0.35728160858154295
0,30900,0.34957477569580075
0,31000,0.3626179885864258
0,31100,0.34422462463378906
0,31200,0.35867088317871093
0,31300,0.3448342514038086
0,31400,0.3583534622192383
0,31500,0.36397441864013674
0,31600,0.3643729782104492
0,31700,0.343812255859375
0,31800,0.3522962188720703
0,31900,0.3617265319824219
0,32000,0.3615091705322266
0,32100,0.34510555267333987
0,32200,0.3449686050415039
0,32300,0.3313427734375
0,32400,0.3257641983032227
0,32500,0.33376468658447267
0,32600,0.3601673126220703
0,32700,0.3552379608154297
0,32800,0.33609527587890625
0,32900,0.33512527465820313
0,33000,0.3333500671386719
0,33100,0.33768932342529295
0,33200,0.34778934478759765
0,33300,0.35688976287841795
0,33400,0.3293903732299805
0,33500,0.3315757369995117
0,33600,0.33495487213134767
0,33700,0.3570919418334961
0,33800,0.3750308609008789
0,33900,0.34099254608154295
0,34000,0.31432510375976563
0,34100,0.30871938705444335
0,34200,0.3319025421142578
0,34300,0.3405486297607422
0,34400,0.3234133529663086
0,34500,0.32824378967285156
0,34600,0.3342448806762695
0,34700,0.3394417190551758
0,34800,0.337027473449707
0,34900,0.3272571563720703
0,35000,0.31641942977905274
0,35100,0.3235689926147461
0,35200,0.32560966491699217
0,35300,0.33076427459716795
0,35400,0.34015464782714844
0,35500,0.3350857162475586
0,35600,0.3179709815979004
0,35700,0.32393966674804686
0,35800,0.336534423828125
0,35900,0.3248733901977539
0,36000,0.33104446411132815
0,36100,0.3245397567749023
0,36200,0.31106496810913087
0,36300,0.32102188110351565
0,36400,0.3239924621582031
0,36500,0.3372461700439453
0,36600,0.3120602798461914
0,36700,0.314141788482666
0,36800,0.33576812744140627
0,36900,0.31923856735229494
0,37000,0.30654253005981447
0,37100,0.31469423294067383
0,37200,0.3363806915283203
0,37300,0.3241230010986328
0,37400,0.32265525817871094
0,37500,0.3092619705200195
0,37600,0.31977582931518556
0,37700,0.3129474639892578
0,37800,0.2957258605957031
0,37900,0.30935470581054686
0,38000,0.31131080627441404
0,38100,0.34100822448730467
0,38200,0.33192981719970704
0,38300,0.31307445526123046
0,38400,0.33694053649902345
0,38500,0.3385505676269531
0,38600,0.3159902954101563
0,38700,0.3251361846923828
0,38800,0.29150325775146485
0,38900,0.30372138977050783
0,39000,0.27133817672729493
0,39100,0.3229543685913086
0,39200,0.29761381149291993
0,39300,0.3177028656005859
0,39400,0.32172958374023436
0,39500,0.30236431121826174
0,39600,0.31263128280639646
0,39700,0.29830394744873046
0,39800,0.3071730995178223
0,39900,0.28026350021362306
0,40000,0.29793935775756836
0,40100,0.3028020477294922
0,40200,0.32219181060791013
0,40300,0.31586849212646484
0,40400,0.3186589050292969
0,40500,0.3273616409301758
0,40600,0.3065315818786621
0,40700,0.31478775024414063
0,40800,0.31137594223022463
0,40900,0.3311988067626953
0,41000,0.29886756896972655
0,41100,0.32047229766845703
0,41200,0.3177122497558594
0,41300,0.30717819213867187
0,41400,0.3094804000854492
0,41500,0.28426151275634765
0,41600,0.3074477767944336
0,41700,0.29731691360473633
0,41800,0.3073116874694824
0,41900,0.3119807815551758
0,42000,0.3251911926269531
0,42100,0.2994054222106934
0,42200,0.30533145904541015
0,42300,0.32686408996582034
0,42400,0.3123306655883789
0,42500,0.2871692657470703
0,42600,0.306245002746582
0,42700,0.287476806640625
0,42800,0.27321022033691406
0,42900,0.2805572509765625
0,43000,0.3021846580505371
0,43100,0.2990139007568359
0,43200,0.300511474609375
0,43300,0.28789840698242186
0,43400,0.31296869277954104
0,43500,0.3066657829284668
0,43600,0.3088313293457031
0,43700,0.2902860260009766
0,43800,0.29849699020385745
0,43900,0.31768218994140623
0,44000,0.2858621788024902
0,44100,0.306059741973877
0,44200,0.30000703811645507
0,44300,0.31702835083007813
0,44400,0.3328974533081055
0,44500,0.29259111404418947
0,44600,0.2725996208190918
0,44700,0.27753505706787107
0,44800,0.2926495552062988
0,44900,0.2952786636352539
0,45000,0.3096245574951172
0,45100,0.3113942909240723
0,45200,0.2781105041503906
0,45300,0.2885439872741699
0,45400,0.290975284576416
0,45500,0.30296634674072265
0,45600,0.2945279121398926
0,45700,0.29980051040649414
0,45800,0.28864322662353514
0,45900,0.27884525299072266
0,46000,0.2803188896179199
0,46100,0.2670414352416992
0,46200,0.2950982856750488
0,46300,0.2963445281982422
0,46400,0.299068489074707
0,46500,0.281432056427002
0,46600,0.30142864227294924
0,46700,0.2920280075073242
0,46800,0.2865069580078125
0,46900,0.30635766983032225
0,47000,0.28277149200439455
0,47100,0.28142478942871096
0,47200,0.28409061431884763
0,47300,0.30842950820922854
0,47400,0.27393470764160155
0,47500,0.2863801956176758
0,47600,0.2750766944885254
0,47700,0.2841805648803711
0,47800,0.2854159355163574
0,47900,0.2802848243713379
0,48000,0.2905632972717285
0,48100,0.28504032135009766
